Порядковый индекс,ID_маршрута,Номер_маршрута,ID_остановки,Координаты
3411,1130,64,16387,"59.968741865880034,30.5033245"
3412,1130,64,16390,"59.977324158994861,30.5060425"
3413,1130,64,16390,"59.977324158994861,30.5060425"
3414,1130,64,16370,"59.980505638771355,30.5090218"
3415,1130,64,16370,"59.980505638771355,30.5090218"
3416,1130,64,16990,"59.980163926275608,30.5104218"
3417,1129,65,16396,"59.908880895247805,30.4946709"
3418,1129,65,16367,"59.911856650308394,30.4998817"
3419,1129,65,16367,"59.911856650308394,30.4998817"
3420,1129,65,16371,"59.915934610913702,30.4975796"
3421,1129,65,16371,"59.915934610913702,30.4975796"
3422,1129,65,16398,"59.917403375763719,30.496191"
3423,1129,65,16398,"59.917403375763719,30.496191"
3424,1129,65,16400,"59.921340303564129,30.4925327"
3425,1129,65,16400,"59.921340303564129,30.4925327"
3426,1129,65,16401,"59.923938420082472,30.4900608"
3427,1129,65,16401,"59.923938420082472,30.4900608"
3428,1129,65,16405,"59.923092942041734,30.4842415"
3429,1129,65,16405,"59.923092942041734,30.4842415"
3430,1129,65,16408,"59.921959899228852,30.4794846"
3431,1129,65,16408,"59.921959899228852,30.4794846"
3432,1129,65,16410,"59.919484870560836,30.4688702"
3433,1129,65,16410,"59.919484870560836,30.4688702"
3434,1129,65,16413,"59.916698102851868,30.4572315"
3435,1129,65,16413,"59.916698102851868,30.4572315"
3436,1129,65,30720,"59.915434736723526,30.45191"
3437,1129,65,30720,"59.915434736723526,30.45191"
3438,1129,65,27185,"59.914363063261519,30.4472427"
3439,1129,65,27185,"59.914363063261519,30.4472427"
3440,1129,65,16415,"59.912633932492469,30.4398994"
3441,1129,65,16415,"59.912633932492469,30.4398994"
3442,1129,65,32611,"59.91404806000935,30.4353981"
3443,1129,65,32611,"59.91404806000935,30.4353981"
3444,1129,65,32612,"59.91617769769654,30.4304638"
3445,1129,65,32612,"59.91617769769654,30.4304638"
3446,1129,65,16235,"59.918314045800692,30.4254494"
3447,1129,65,16235,"59.918314045800692,30.4254494"
3448,1129,65,32391,"59.920426293259368,30.422308"
3449,1129,65,32391,"59.920426293259368,30.422308"
3450,1129,65,15989,"59.92223032685925,30.4197674"
3451,1129,65,15989,"59.92223032685925,30.4197674"
3452,1129,65,15992,"59.924674344969475,30.4166012"
3453,1129,65,15992,"59.924674344969475,30.4166012"
3454,1129,65,16002,"59.928257894748675,30.4125271"
3455,1129,65,16002,"59.928257894748675,30.4125271"
3456,1129,65,16056,"59.924811259426697,30.3881264"
3457,1129,65,16056,"59.924811259426697,30.3881264"
3458,1129,65,16246,"59.916961726034039,30.4012337"
3459,1129,65,16246,"59.916961726034039,30.4012337"
3460,1129,65,16044,"59.915013603994652,30.403307"
3461,1129,65,16044,"59.915013603994652,30.403307"
3462,1129,65,16252,"59.911812135799721,30.4075203"
3463,1129,65,16252,"59.911812135799721,30.4075203"
3464,1129,65,16257,"59.906322696981739,30.4177895"
3465,1129,65,16257,"59.906322696981739,30.4177895"
3466,1129,65,16969,"59.905445946470749,30.4182777"
3467,1129,65,16969,"59.905445946470749,30.4182777"
3468,1129,65,16033,"59.906124060222361,30.4183102"
3469,1129,65,16033,"59.906124060222361,30.4183102"
3470,1129,65,43215,"59.912431909358027,30.4068203"
3471,1129,65,43215,"59.912431909358027,30.4068203"
3472,1129,65,16249,"59.914753389231343,30.4038124"
3473,1129,65,16249,"59.914753389231343,30.4038124"
3474,1129,65,16048,"59.917013080955719,30.4014492"
3475,1129,65,16048,"59.917013080955719,30.4014492"
3476,1129,65,16244,"59.924838642250343,30.3879871"
3477,1129,65,16244,"59.924838642250343,30.3879871"
3478,1129,65,15972,"59.928049121664529,30.4125481"
3479,1129,65,15972,"59.928049121664529,30.4125481"
3480,1129,65,15977,"59.925002938717661,30.4158707"
3481,1129,65,15977,"59.925002938717661,30.4158707"
3482,1129,65,15981,"59.922733521774219,30.4189243"
3483,1129,65,15981,"59.922733521774219,30.4189243"
3484,1129,65,32392,"59.92036125036811,30.4222031"
3485,1129,65,32392,"59.92036125036811,30.4222031"
3486,1129,65,16342,"59.918064127564023,30.4257469"
3487,1129,65,16342,"59.918064127564023,30.4257469"
3488,1129,65,32613,"59.916270138681938,30.4299107"
3489,1129,65,32613,"59.916270138681938,30.4299107"
3490,1129,65,32614,"59.914126811102641,30.4348392"
3491,1129,65,32614,"59.914126811102641,30.4348392"
3492,1129,65,25968,"59.912671597686639,30.4406605"
3493,1129,65,25968,"59.912671597686639,30.4406605"
3494,1129,65,27186,"59.914133659014958,30.4468327"
3495,1129,65,27186,"59.914133659014958,30.4468327"
3496,1129,65,30721,"59.915116319787046,30.4509373"
3497,1129,65,30721,"59.915116319787046,30.4509373"
3498,1129,65,16376,"59.916311223481692,30.4559307"
3499,1129,65,16376,"59.916311223481692,30.4559307"
3500,1129,65,16381,"59.919454059912134,30.469429"
3501,1129,65,16381,"59.919454059912134,30.469429"
3502,1129,65,16382,"59.921579927568786,30.4782982"
3503,1129,65,16382,"59.921579927568786,30.4782982"
3504,1129,65,16386,"59.922918366969469,30.4840298"
3505,1129,65,16386,"59.922918366969469,30.4840298"
3506,1129,65,16388,"59.924089029294699,30.488924"
3507,1129,65,16388,"59.924089029294699,30.488924"
3508,1129,65,16392,"59.921504617353769,30.4921837"
3509,1129,65,16392,"59.921504617353769,30.4921837"
3510,1129,65,16394,"59.917954573771091,30.4955139"
3511,1129,65,16394,"59.917954573771091,30.4955139"
3512,1129,65,15951,"59.916037323856045,30.4972858"
3513,1129,65,15951,"59.916037323856045,30.4972858"
3514,1129,65,15954,"59.912161401879899,30.4997177"
3515,1129,65,15954,"59.912161401879899,30.4997177"
3516,1129,65,16396,"59.908880895247805,30.4946709"
3517,1106,7,34037,"59.920748082530089,30.4252701"
3518,1106,7,32515,"59.920638537596744,30.42416"
3519,1106,7,32515,"59.920638537596744,30.42416"
3520,1106,7,32391,"59.920426293259368,30.422308"
3521,1106,7,32391,"59.920426293259368,30.422308"
3522,1106,7,15989,"59.92223032685925,30.4197674"
3523,1106,7,15989,"59.92223032685925,30.4197674"
3524,1106,7,15992,"59.924674344969475,30.4166012"
3525,1106,7,15992,"59.924674344969475,30.4166012"
3526,1106,7,16002,"59.928257894748675,30.4125271"
3527,1106,7,16002,"59.928257894748675,30.4125271"
3528,1106,7,16056,"59.924811259426697,30.3881264"
3529,1106,7,16056,"59.924811259426697,30.3881264"
3530,1106,7,16246,"59.916961726034039,30.4012337"
3531,1106,7,16246,"59.916961726034039,30.4012337"
3532,1106,7,16044,"59.915013603994652,30.403307"
3533,1106,7,16044,"59.915013603994652,30.403307"
3534,1106,7,16252,"59.911812135799721,30.4075203"
3535,1106,7,16252,"59.911812135799721,30.4075203"
3536,1106,7,16257,"59.906322696981739,30.4177895"
3537,1106,7,16257,"59.906322696981739,30.4177895"
3538,1106,7,16263,"59.904634246650389,30.4206219"
3539,1106,7,16263,"59.904634246650389,30.4206219"
3540,1106,7,16023,"59.901709222818511,30.4253845"
3541,1106,7,16023,"59.901709222818511,30.4253845"
3542,1106,7,16274,"59.898821622252477,30.4301014"
3543,1106,7,16274,"59.898821622252477,30.4301014"
3544,1106,7,16282,"59.894943690152367,30.4364395"
3545,1106,7,16282,"59.894943690152367,30.4364395"
3546,1106,7,16287,"59.891976697920207,30.439579"
3547,1106,7,16287,"59.891976697920207,30.439579"
3548,1106,7,16293,"59.888169926079854,30.4418297"
3549,1106,7,16293,"59.888169926079854,30.4418297"
3550,1106,7,16300,"59.884064565463824,30.4438686"
3551,1106,7,16300,"59.884064565463824,30.4438686"
3552,1106,7,16000,"59.879252629219692,30.4467602"
3553,1106,7,16000,"59.879252629219692,30.4467602"
3554,1106,7,16313,"59.882532635710604,30.4693317"
3555,1106,7,16313,"59.882532635710604,30.4693317"
3556,1106,7,16318,"59.889300695923147,30.4639893"
3557,1106,7,16318,"59.889300695923147,30.4639893"
3558,1106,7,16324,"59.89373431306992,30.4622993"
3559,1106,7,16324,"59.89373431306992,30.4622993"
3560,1106,7,16331,"59.896865584113371,30.4610081"
3561,1106,7,16331,"59.896865584113371,30.4610081"
3562,1106,7,16338,"59.900736441180065,30.4588184"
3563,1106,7,16338,"59.900736441180065,30.4588184"
3564,1106,7,16346,"59.903247118755203,30.4683094"
3565,1106,7,16346,"59.903247118755203,30.4683094"
3566,1106,7,16353,"59.90517195718855,30.4764538"
3567,1106,7,16353,"59.90517195718855,30.4764538"
3568,1106,7,16363,"59.906483660380651,30.4820118"
3569,1106,7,16363,"59.906483660380651,30.4820118"
3570,1106,7,16365,"59.908511047445778,30.4905624"
3571,1106,7,16365,"59.908511047445778,30.4905624"
3572,1106,7,16367,"59.911856650308394,30.4998817"
3573,1106,7,16367,"59.911856650308394,30.4998817"
3574,1106,7,16371,"59.915934610913702,30.4975796"
3575,1106,7,16371,"59.915934610913702,30.4975796"
3576,1106,7,24308,"59.917393104906502,30.4980583"
3577,1106,7,24308,"59.917393104906502,30.4980583"
3578,1106,7,15951,"59.916037323856045,30.4972858"
3579,1106,7,15951,"59.916037323856045,30.4972858"
3580,1106,7,15954,"59.912161401879899,30.4997177"
3581,1106,7,15954,"59.912161401879899,30.4997177"
3582,1106,7,15958,"59.908877470750021,30.491703"
3583,1106,7,15958,"59.908877470750021,30.491703"
3584,1106,7,15963,"59.906901476625777,30.483387"
3585,1106,7,15963,"59.906901476625777,30.483387"
3586,1106,7,15969,"59.905329501302049,30.476738"
3587,1106,7,15969,"59.905329501302049,30.476738"
3588,1106,7,15974,"59.903644425505604,30.4695263"
3589,1106,7,15974,"59.903644425505604,30.4695263"
3590,1106,7,15976,"59.901301617079064,30.4593887"
3591,1106,7,15976,"59.901301617079064,30.4593887"
3592,1106,7,15980,"59.897071127687596,30.4607239"
3593,1106,7,15980,"59.897071127687596,30.4607239"
3594,1106,7,15983,"59.894248218059275,30.4619446"
3595,1106,7,15983,"59.894248218059275,30.4619446"
3596,1106,7,15988,"59.889773551901676,30.4636307"
3597,1106,7,15988,"59.889773551901676,30.4636307"
3598,1106,7,15996,"59.882299584280517,30.4693756"
3599,1106,7,15996,"59.882299584280517,30.4693756"
3600,1106,7,24318,"59.879321180211249,30.447197"
3601,1106,7,24318,"59.879321180211249,30.447197"
3602,1106,7,16004,"59.88376298308566,30.444212"
3603,1106,7,16004,"59.88376298308566,30.444212"
3604,1106,7,16010,"59.887662780438987,30.4422283"
3605,1106,7,16010,"59.887662780438987,30.4422283"
3606,1106,7,16014,"59.891240047934801,30.4402885"
3607,1106,7,16014,"59.891240047934801,30.4402885"
3608,1106,7,16018,"59.894498315611607,30.4373894"
3609,1106,7,16018,"59.894498315611607,30.4373894"
3610,1106,7,16936,"59.898612663953713,30.4306927"
3611,1106,7,16936,"59.898612663953713,30.4306927"
3612,1106,7,16268,"59.90141465110473,30.4261513"
3613,1106,7,16268,"59.90141465110473,30.4261513"
3614,1106,7,16026,"59.904384225409196,30.4214172"
3615,1106,7,16026,"59.904384225409196,30.4214172"
3616,1106,7,16033,"59.906124060222361,30.4183102"
3617,1106,7,16033,"59.906124060222361,30.4183102"
3618,1106,7,43215,"59.912431909358027,30.4068203"
3619,1106,7,43215,"59.912431909358027,30.4068203"
3620,1106,7,16249,"59.914753389231343,30.4038124"
3621,1106,7,16249,"59.914753389231343,30.4038124"
3622,1106,7,16048,"59.917013080955719,30.4014492"
3623,1106,7,16048,"59.917013080955719,30.4014492"
3624,1106,7,16244,"59.924838642250343,30.3879871"
3625,1106,7,16244,"59.924838642250343,30.3879871"
3626,1106,7,15972,"59.928049121664529,30.4125481"
3627,1106,7,15972,"59.928049121664529,30.4125481"
3628,1106,7,15977,"59.925002938717661,30.4158707"
3629,1106,7,15977,"59.925002938717661,30.4158707"
3630,1106,7,15981,"59.922733521774219,30.4189243"
3631,1106,7,15981,"59.922733521774219,30.4189243"
3632,1106,7,32392,"59.92036125036811,30.4222031"
3633,1106,7,32392,"59.92036125036811,30.4222031"
3634,1106,7,34037,"59.920748082530089,30.4252701"
3635,1109,8,16971,"59.935502533571352,30.4838066"
3636,1109,8,15968,"59.936696703309757,30.4883976"
3637,1109,8,15968,"59.936696703309757,30.4883976"
3638,1109,8,15971,"59.941024780528195,30.4897079"
3639,1109,8,15971,"59.941024780528195,30.4897079"
3640,1109,8,15995,"59.945020479919648,30.4891682"
3641,1109,8,15995,"59.945020479919648,30.4891682"
3642,1109,8,15998,"59.944945222908039,30.485157"
3643,1109,8,15998,"59.944945222908039,30.485157"
3644,1109,8,16003,"59.944856282583132,30.4800682"
3645,1109,8,16003,"59.944856282583132,30.4800682"
3646,1109,8,16007,"59.941965592133393,30.4672604"
3647,1109,8,16007,"59.941965592133393,30.4672604"
3648,1109,8,16008,"59.932149047675075,30.4402409"
3649,1109,8,16008,"59.932149047675075,30.4402409"
3650,1109,8,31111,"59.932443346743696,30.4407463"
3651,1109,8,31111,"59.932443346743696,30.4407463"
3652,1109,8,15953,"59.941753484211333,30.4667587"
3653,1109,8,15953,"59.941753484211333,30.4667587"
3654,1109,8,15955,"59.944469731476048,30.4772091"
3655,1109,8,15955,"59.944469731476048,30.4772091"
3656,1109,8,15956,"59.944863124155063,30.4842777"
3657,1109,8,15956,"59.944863124155063,30.4842777"
3658,1109,8,15960,"59.944965747564503,30.4896259"
3659,1109,8,15960,"59.944965747564503,30.4896259"
3660,1109,8,15962,"59.939943669504281,30.4892311"
3661,1109,8,15962,"59.939943669504281,30.4892311"
3662,1109,8,15966,"59.936498248280792,30.4881611"
3663,1109,8,15966,"59.936498248280792,30.4881611"
3664,1109,8,16971,"59.935502533571352,30.4838066"
3665,1107,9,16404,"59.983451054247247,30.4273796"
3666,1107,9,16430,"59.984219826061931,30.4267521"
3667,1107,9,16430,"59.984219826061931,30.4267521"
3668,1107,9,16436,"59.991469320269978,30.4339199"
3669,1107,9,16436,"59.991469320269978,30.4339199"
3670,1107,9,16455,"59.997760949140869,30.4383869"
3671,1107,9,16455,"59.997760949140869,30.4383869"
3672,1107,9,16461,"60.003351365576435,30.437561"
3673,1107,9,16461,"60.003351365576435,30.437561"
3674,1107,9,15965,"60.004693334693151,30.4313679"
3675,1107,9,15965,"60.004693334693151,30.4313679"
3676,1107,9,15967,"60.006602046834196,30.4235611"
3677,1107,9,15967,"60.006602046834196,30.4235611"
3678,1107,9,15970,"60.008442364422571,30.4165096"
3679,1107,9,15970,"60.008442364422571,30.4165096"
3680,1107,9,15975,"60.010204056739653,30.409481"
3681,1107,9,15975,"60.010204056739653,30.409481"
3682,1107,9,15978,"60.013013693479387,30.3981571"
3683,1107,9,15978,"60.013013693479387,30.3981571"
3684,1107,9,15979,"60.014870722062774,30.3903713"
3685,1107,9,15979,"60.014870722062774,30.3903713"
3686,1107,9,15982,"60.016372654174496,30.3816891"
3687,1107,9,15982,"60.016372654174496,30.3816891"
3688,1107,9,16466,"60.016580871195202,30.3684387"
3689,1107,9,16466,"60.016580871195202,30.3684387"
3690,1107,9,15984,"60.018045180083696,30.3674488"
3691,1107,9,15984,"60.018045180083696,30.3674488"
3692,1107,9,15986,"60.02537940151359,30.3661537"
3693,1107,9,15986,"60.02537940151359,30.3661537"
3694,1107,9,15990,"60.029637895268692,30.3653145"
3695,1107,9,15990,"60.029637895268692,30.3653145"
3696,1107,9,15991,"60.035782398394254,30.3659592"
3697,1107,9,15991,"60.035782398394254,30.3659592"
3698,1107,9,15993,"60.03746417586725,30.3596306"
3699,1107,9,15993,"60.03746417586725,30.3596306"
3700,1107,9,34944,"60.038787705226845,30.3533001"
3701,1107,9,34944,"60.038787705226845,30.3533001"
3702,1107,9,15994,"60.039913345677959,30.3475819"
3703,1107,9,15994,"60.039913345677959,30.3475819"
3704,1107,9,24309,"60.041444837288537,30.3403091"
3705,1107,9,24309,"60.041444837288537,30.3403091"
3706,1107,9,16117,"60.04247147675666,30.3353024"
3707,1107,9,16117,"60.04247147675666,30.3353024"
3708,1107,9,16001,"60.043730004519418,30.3292198"
3709,1107,9,16001,"60.043730004519418,30.3292198"
3710,1107,9,16049,"60.036478316699451,30.322691"
3711,1107,9,16049,"60.036478316699451,30.322691"
3712,1107,9,16053,"60.031872702435415,30.320282"
3713,1107,9,16053,"60.031872702435415,30.320282"
3714,1107,9,16057,"60.023751611089651,30.3194427"
3715,1107,9,16057,"60.023751611089651,30.3194427"
3716,1107,9,16061,"60.021045274712968,30.3204803"
3717,1107,9,16061,"60.021045274712968,30.3204803"
3718,1107,9,24336,"60.0179666756583,30.3217201"
3719,1107,9,24336,"60.0179666756583,30.3217201"
3720,1107,9,16086,"60.016744713174724,30.3185921"
3721,1107,9,16086,"60.016744713174724,30.3185921"
3722,1107,9,16097,"60.020652786347107,30.3208485"
3723,1107,9,16097,"60.020652786347107,30.3208485"
3724,1107,9,16102,"60.023441059155111,30.3197289"
3725,1107,9,16102,"60.023441059155111,30.3197289"
3726,1107,9,16104,"60.031770348158524,30.3204327"
3727,1107,9,16104,"60.031770348158524,30.3204327"
3728,1107,9,16108,"60.036935431529379,30.3232288"
3729,1107,9,16108,"60.036935431529379,30.3232288"
3730,1107,9,16111,"60.043470799471379,30.3280201"
3731,1107,9,16111,"60.043470799471379,30.3280201"
3732,1107,9,15997,"60.042532869467635,30.3341198"
3733,1107,9,15997,"60.042532869467635,30.3341198"
3734,1107,9,24310,"60.041523285948855,30.3393974"
3735,1107,9,24310,"60.041523285948855,30.3393974"
3736,1107,9,16122,"60.04007025008822,30.3463287"
3737,1107,9,16122,"60.04007025008822,30.3463287"
3738,1107,9,34945,"60.038780883046549,30.3528996"
3739,1107,9,34945,"60.038780883046549,30.3528996"
3740,1107,9,16125,"60.037450530958488,30.3592205"
3741,1107,9,16125,"60.037450530958488,30.3592205"
3742,1107,9,16131,"60.036181529803557,30.3654194"
3743,1107,9,16131,"60.036181529803557,30.3654194"
3744,1107,9,16136,"60.029764140312658,30.3650875"
3745,1107,9,16136,"60.029764140312658,30.3650875"
3746,1107,9,16137,"60.025451063400297,30.365942"
3747,1107,9,16137,"60.025451063400297,30.365942"
3748,1107,9,16142,"60.016475056151847,30.3694401"
3749,1107,9,16142,"60.016475056151847,30.3694401"
3750,1107,9,16146,"60.016379480982842,30.3810139"
3751,1107,9,16146,"60.016379480982842,30.3810139"
3752,1107,9,24322,"60.014833172885709,30.3898106"
3753,1107,9,24322,"60.014833172885709,30.3898106"
3754,1107,9,16157,"60.013157070725462,30.3972759"
3755,1107,9,16157,"60.013157070725462,30.3972759"
3756,1107,9,16160,"60.010446452794312,30.4080544"
3757,1107,9,16160,"60.010446452794312,30.4080544"
3758,1107,9,16163,"60.008524305681298,30.4156666"
3759,1107,9,16163,"60.008524305681298,30.4156666"
3760,1107,9,24323,"60.006803496608228,30.4223289"
3761,1107,9,24323,"60.006803496608228,30.4223289"
3762,1107,9,16170,"60.004676261636689,30.4309444"
3763,1107,9,16170,"60.004676261636689,30.4309444"
3764,1107,9,16554,"60.003115747058914,30.43717"
3765,1107,9,16554,"60.003115747058914,30.43717"
3766,1107,9,16557,"59.998010267007345,30.4382191"
3767,1107,9,16557,"59.998010267007345,30.4382191"
3768,1107,9,16572,"59.991585463236916,30.4337559"
3769,1107,9,16572,"59.991585463236916,30.4337559"
3770,1107,9,16585,"59.983891818938147,30.4261189"
3771,1107,9,16585,"59.983891818938147,30.4261189"
3772,1107,9,16404,"59.983451054247247,30.4273796"
3773,1125,А,16396,"59.908880895247805,30.4946709"
3774,1125,А,16367,"59.911856650308394,30.4998817"
3775,1125,А,16367,"59.911856650308394,30.4998817"
3776,1125,А,16371,"59.915934610913702,30.4975796"
3777,1125,А,16371,"59.915934610913702,30.4975796"
3778,1125,А,16398,"59.917403375763719,30.496191"
3779,1125,А,16398,"59.917403375763719,30.496191"
3780,1125,А,16400,"59.921340303564129,30.4925327"
3781,1125,А,16400,"59.921340303564129,30.4925327"
3782,1125,А,16401,"59.923938420082472,30.4900608"
3783,1125,А,16401,"59.923938420082472,30.4900608"
3784,1125,А,16405,"59.923092942041734,30.4842415"
3785,1125,А,16405,"59.923092942041734,30.4842415"
3786,1125,А,16408,"59.921959899228852,30.4794846"
